OSEBuildingID,Buildingtype,Primarypropertytype,Neighborhood,Propertygfaparking,Propertygfabuilding(S),Largestpropertyusetype,Largestpropertyusetypegfa,Energystarscore,Sourceeui(Kbtu/Sf),Steamuse(Kbtu),Ghgemissionsintensity,Latitude,Longitude,BuiltAge,avg_building,avg_floor,Allpropertynumber,log_Siteenergyuse,log_Totalghgemissions
28050,Residential,Low-Rise Multifamily,NORTHWEST,0,43245,Multifamily Housing,43288.0,87.0,66.69999695,0.0,0.15,47.70735,-122.33462,29,43245.0,43245.0,1,13.732203810353479,1.8578592709325787
28051,Residential,Low-Rise Multifamily,NORTHWEST,0,56800,Multifamily Housing,59039.0,63.0,92.0,0.0,0.21,47.707609999999995,-122.33448999999999,27,56800.0,56800.0,1,14.363945356668482,2.4898941912990393
28053,NonResidential,Worship Facility,NORTHEAST,0,29079,Worship Facility,29079.0,78.0,67.80000305,0.0,0.76,47.67816,-122.28998,61,29079.0,29079.0,1,13.666597108622422,3.099190981922221
28066,NonResidential,Small- and Mid-Sized Office,EAST,9616,19232,Office,19232.0,82.0,118.6999969,0.0,0.18,47.634409999999995,-122.28061000000001,34,28848.0,28848.0,2,13.496568270021287,1.623340817603092
28067,Residential,Low-Rise Multifamily,SOUTHEAST,0,42816,Multifamily Housing,42816.0,48.0,97.80000305,0.0,0.22,47.52,-122.26033999999999,49,42816.0,42816.0,1,14.102877049375596,2.2289385528257473
28068,Residential,High-Rise Multifamily,LAKE UNION,0,399935,Multifamily Housing,220280.0,20.0,128.6000061,0.0,1.15,47.619209999999995,-122.33807,9,399935.0,399935.0,2,16.469053956009105,6.1278294216284985
28081,NonResidential,Small- and Mid-Sized Office,BALLARD,0,20535,Office,13600.0,7.0,210.60000609999997,0.0,1.89,47.655640000000005,-122.36191000000001,28,20535.0,20535.0,2,14.422993090651342,3.6560979645895566
28476,NonResidential,Warehouse,GREATER DUWAMISH,0,30800,Non-Refrigerated Warehouse,30800.0,65.0,49.5,0.0,0.11,47.54769,-122.3251,51,30800.0,30800.0,1,13.093904230320366,1.220829921392359
28734,Residential,Mid-Rise Multifamily,NORTH,0,120520,Multifamily Housing,110604.0,97.0,69.90000153,0.0,0.15,47.702220000000004,-122.32531999999999,8,120520.0,120520.0,3,14.762181211180074,2.8887037007954675
28735,Residential,Low-Rise Multifamily,NORTH,0,46725,Multifamily Housing,102522.0,1.0,218.60000609999997,0.0,11.38,47.701879999999996,-122.32458999999999,8,46725.0,46725.0,1,16.415175005320286,6.276568298544962
28874,Residential,Low-Rise Multifamily,NORTH,0,30984,Multifamily Housing,30984.0,56.0,124.90000149999999,0.0,0.28,47.71025,-122.3202,46,30984.0,30984.0,1,14.02431986309533,2.150598735996164
29069,Residential,Senior Care Community,EAST,0,124930,Senior Care Community,132284.0,98.0,121.59999850000001,0.0,1.26,47.50061895,-122.2209659,21,124930.0,124930.0,1,15.721189534953178,5.061835250794647
29125,Residential,Mid-Rise Multifamily,DOWNTOWN,0,159840,Multifamily Housing,127180.0,1.0,235.6999969,0.0,2.52,47.60219,-122.3313,108,159840.0,159840.0,1,16.450655099742374,5.9965515861565395
29148,Residential,Low-Rise Multifamily,SOUTHEAST,0,43732,Multifamily Housing,43732.0,33.0,98.80000305,0.0,3.03,47.55455,-122.2814,8,43732.0,43732.0,1,14.910757105541801,4.888090941338162
29214,NonResidential,Warehouse,GREATER DUWAMISH,0,37400,Non-Refrigerated Warehouse,27271.0,73.0,75.80000305,0.0,0.21,47.594159999999995,-122.3267,94,37400.0,37400.0,3,13.73667586513857,2.0541237336955462
29310,Residential,Low-Rise Multifamily,SOUTHEAST,0,21200,Multifamily Housing,21200.0,87.0,75.69999695,0.0,0.17,47.57963,-122.29548,56,21200.0,21200.0,1,13.144478402575958,1.269760544863939
29312,Residential,Low-Rise Multifamily,SOUTHEAST,0,21200,Multifamily Housing,21200.0,83.0,80.19999695,0.0,0.18,47.57927,-122.29548,56,21200.0,21200.0,1,13.2021771742644,1.3297240096314962
29390,Residential,Mid-Rise Multifamily,NORTHEAST,0,97923,Multifamily Housing,70143.0,5.0,220.60000609999997,8704596.0,7.01,47.6557,-122.31244,91,97923.0,97923.0,1,16.151823130817714,6.531649924180378
29448,Residential,Low-Rise Multifamily,EAST,0,74202,Multifamily Housing,45834.0,100.0,72.5,0.0,0.39,47.61497,-122.32108000000001,10,74202.0,74202.0,3,14.265885454168348,3.359680701459222
29550,NonResidential,Large Office,DOWNTOWN,0,268130,Office,268130.0,88.0,175.6000061,0.0,0.4,47.59666,-122.32768,16,268130.0,268130.0,1,16.52531601769835,4.671519566529625
29552,NonResidential,Large Office,DOWNTOWN,0,273185,Office,281566.0,88.0,164.0,0.0,0.38,47.596340000000005,-122.32807,16,273185.0,273185.0,1,16.503980375072434,4.630252966355554
29612,NonResidential,K-12 School,NORTHEAST,0,97500,K-12 School,97500.0,97.0,59.79999924,0.0,1.6,47.66368,-122.27323999999999,92,97500.0,97500.0,1,15.133783004637255,5.052736470114891
30207,Residential,Mid-Rise Multifamily,EAST,149657,286644,Multifamily Housing,224347.0,75.0,100.0,0.0,0.28,47.623695,-122.321487,7,436301.0,436301.0,1,15.907636992627273,4.809742351716865
30847,Residential,Mid-Rise Multifamily,LAKE UNION,0,198233,Multifamily Housing,130697.0,93.0,90.30000305,0.0,0.81,47.65463,-122.34204,4,198233.0,198233.0,4,15.60144828032874,5.073923033332174
31167,Residential,High-Rise Multifamily,DOWNTOWN,0,176043,Multifamily Housing,158099.0,89.0,87.69999695,0.0,0.82,47.61725,-122.34844,5,176043.0,176043.0,2,15.591660157988814,4.973763819320351
31187,Residential,Mid-Rise Multifamily,SOUTHWEST,0,63597,Multifamily Housing,65115.0,87.0,74.5,0.0,0.97,47.58012,-122.38548,5,63597.0,63597.0,2,14.609434087929268,4.120986493168521
32454,Residential,Mid-Rise Multifamily,DOWNTOWN,0,37804,Multifamily Housing,37804.0,58.0,102.4000015,0.0,2.95,47.61103,-122.33238,91,37804.0,37804.0,1,14.764734973280726,4.715100245360287
33254,Residential,Mixed Use Property,NORTHEAST,0,257248,Senior Care Community,119826.0,98.0,86.40000153,0.0,0.47,47.66709,-122.30148999999999,8,257248.0,257248.0,4,15.840244034188167,4.795129169911258
33289,NonResidential,Large Office,DOWNTOWN,0,119701,Office,102878.0,67.0,219.89999390000003,0.0,0.49,47.617059999999995,-122.35141000000002,34,119701.0,119701.0,2,15.941613869435953,4.068000586882499
34148,Residential,Mid-Rise Multifamily,LAKE UNION,0,79684,Multifamily Housing,75232.0,79.0,106.0,0.0,0.88,47.618959999999994,-122.33078,16,79684.0,79684.0,2,15.034378895942275,4.255045172913092
34248,Residential,Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,0,22625,Multifamily Housing,22625.0,93.0,88.59999847,0.0,1.22,47.64886,-122.35862,12,22625.0,22625.0,2,13.755298464327637,3.3163654461454577
34348,NonResidential,Retail Store,DOWNTOWN,0,103000,Retail Store,103000.0,89.0,139.3000031,0.0,0.79,47.6087,-122.33883999999999,25,103000.0,103000.0,1,15.466977064684267,4.396668911410751
34891,NonResidential,Supermarket / Grocery Store,SOUTHWEST,0,37864,Supermarket/Grocery Store,37864.0,61.0,521.0,0.0,4.67,47.561370000000004,-122.38524,8,37864.0,37864.0,1,15.898158952191576,5.174736304776682
34908,NonResidential,Supermarket / Grocery Store,EAST,0,66497,Supermarket/Grocery Store,66497.0,84.0,433.70001219999995,0.0,1.08,47.62256,-122.32092,66,66497.0,66497.0,1,16.044472146046775,4.276943858220729
35392,NonResidential,Supermarket / Grocery Store,MAGNOLIA / QUEEN ANNE,0,45980,Supermarket/Grocery Store,45980.0,79.0,433.70001219999995,0.0,4.21,47.62473,-122.34727,10,45980.0,45980.0,1,15.932399004953105,5.264553736395228
35431,Residential,Mid-Rise Multifamily,MAGNOLIA / QUEEN ANNE,0,34728,Multifamily Housing,34728.0,40.0,93.59999847,0.0,0.21,47.65201,-122.3891,46,34728.0,34728.0,1,13.849855280658504,1.9754689512968577
35436,Residential,Mid-Rise Multifamily,MAGNOLIA / QUEEN ANNE,0,34480,Multifamily Housing,34480.0,75.0,70.19999695,0.0,0.16,47.652,-122.38949,46,34480.0,34480.0,1,13.555828549280335,1.682688374173693
36034,NonResidential,Retail Store,EAST,0,45743,Retail Store,45243.0,88.0,322.2999878,0.0,1.82,47.61378771,-122.32142549999999,20,45743.0,45743.0,1,15.485708047813775,4.424247650107844
36087,Residential,Low-Rise Multifamily,NORTHWEST,0,56800,Multifamily Housing,56800.0,74.0,83.30000305,0.0,0.86,47.72664,-122.34823,32,56800.0,56800.0,1,14.51349763231995,3.888754378488792
37248,NonResidential,Warehouse,GREATER DUWAMISH,0,72859,Non-Refrigerated Warehouse,72859.0,55.0,63.29999924,0.0,0.17,47.55066,-122.31787,112,72859.0,72859.0,1,14.219947053898943,2.5201129055226197
39332,Education,K-12 School,SOUTHEAST,0,138705,K-12 School,138705.0,84.0,82.80000305,0.0,0.9,47.523740000000004,-122.27201000000001,7,138705.0,138705.0,1,15.41677475642641,4.82647204242293
39673,Residential,Low-Rise Multifamily,DELRIDGE,0,20000,Multifamily Housing,23752.0,89.0,68.90000153,0.0,0.18,47.55304,-122.3633,14,20000.0,20000.0,1,13.163564040316658,1.2892326482767593
39768,Residential,High-Rise Multifamily,EAST,0,236148,Multifamily Housing,193868.0,69.0,108.1999969,0.0,1.0,47.61022,-122.324,4,236148.0,236148.0,2,16.03066345816541,5.4640436469922955
40028,NonResidential,Warehouse,NORTHEAST,0,384772,Non-Refrigerated Warehouse,349953.0,69.0,84.09999847,0.0,1.02,47.684540000000005,-122.26235,76,384772.0,384772.0,2,16.53725075531294,5.970496240671785
40031,NonResidential,Medical Office,NORTHEAST,0,30287,Medical Office,28050.0,32.0,217.39999390000003,0.0,1.08,47.6824,-122.26223,56,30287.0,30287.0,1,14.600833465605602,3.487986511734546
40034,NonResidential,Small- and Mid-Sized Office,NORTHEAST,0,21931,Office,31845.0,32.0,221.89999390000003,0.0,6.62,47.68254,-122.26298999999999,56,21931.0,21931.0,1,15.188519368187803,4.977492075503002
40067,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,0,73102,Office,92723.0,84.0,145.8999939,0.0,0.41,47.60148,-122.33379,31,73102.0,73102.0,2,15.275807537474089,3.402196881995239
40388,Residential,Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,0,24386,Multifamily Housing,24386.0,76.0,74.0,0.0,0.16,47.653220000000005,-122.39202,48,24386.0,24386.0,1,13.261517091367821,1.3887912413184778
40529,Residential,Low-Rise Multifamily,GREATER DUWAMISH,0,35796,Multifamily Housing,35796.0,65.0,87.80000305,0.0,0.19,47.58814,-122.31816,48,35796.0,35796.0,1,13.81681383333187,1.9430489167742813
41068,Residential,Low-Rise Multifamily,NORTHWEST,0,43228,Multifamily Housing,43228.0,100.0,69.19999695,0.0,0.15,47.72883,-122.34862,26,43228.0,43228.0,1,13.767433008574606,1.8931119634883424
41070,Residential,Low-Rise Multifamily,NORTHWEST,0,35560,Multifamily Housing,43228.0,100.0,56.79999924,0.0,0.13,47.72883,-122.34862,26,35560.0,35560.0,1,13.376098207481451,1.501852701754163
41527,Residential,Mid-Rise Multifamily,MAGNOLIA / QUEEN ANNE,0,36179,Multifamily Housing,28309.0,41.0,133.3000031,0.0,0.95,47.61958,-122.35378,5,36179.0,36179.0,2,14.247460817446235,3.5328102684640474
41928,NonResidential,Supermarket / Grocery Store,NORTH,0,51400,Supermarket/Grocery Store,51841.0,74.0,514.7999878,0.0,5.91,47.71864,-122.31200000000001,5,51400.0,51400.0,2,16.275352273775564,5.71600744427877
41987,Residential,Mid-Rise Multifamily,MAGNOLIA / QUEEN ANNE,0,290520,Multifamily Housing,203481.0,87.0,73.5,0.0,0.64,47.6212,-122.36016000000001,5,290520.0,290520.0,1,15.727924565764832,5.2266065189940365
42067,Residential,Mixed Use Property,EAST,0,184980,Multifamily Housing,88132.0,90.0,128.6999969,0.0,0.83,47.61590576,-122.3203888,6,184980.0,184980.0,5,15.746632976937034,5.039481868653835
42069,NonResidential,Small- and Mid-Sized Office,LAKE UNION,0,26263,Office,26263.0,64.0,195.3999939,0.0,0.43,47.64779,-122.33352,23,26263.0,26263.0,1,14.306951124739468,2.4336133554004498
42074,Residential,Low-Rise Multifamily,NORTHEAST,0,31930,Multifamily Housing,31930.0,86.0,82.80000305,0.0,0.18,47.67857,-122.26172,5,31930.0,31930.0,1,13.64343537730667,1.7698546338400052
42087,Residential,Mid-Rise Multifamily,NORTHEAST,0,39636,Multifamily Housing,41000.0,47.0,129.5,0.0,0.3,47.66368,-122.31553999999998,5,39636.0,39636.0,1,14.341539572262416,2.477378383367209
42168,Residential,Low-Rise Multifamily,NORTHEAST,0,29646,Multifamily Housing,29744.0,81.0,83.40000153,0.0,0.19,47.6779,-122.26166,5,29646.0,29646.0,1,13.579838618743011,1.706564623164823
43247,Residential,Low-Rise Multifamily,EAST,0,29656,Multifamily Housing,29656.0,87.0,67.5,0.0,0.72,47.6197,-122.32253,89,29656.0,29656.0,1,13.663683821520882,3.0619880693310564
44187,Residential,Mid-Rise Multifamily,CENTRAL,0,140254,Multifamily Housing,108099.0,94.0,90.09999847,0.0,0.65,47.607859999999995,-122.31586000000001,5,140254.0,140254.0,3,15.296334339629833,4.507888063181538
44267,Residential,Low-Rise Multifamily,NORTHEAST,0,38264,Multifamily Housing,38264.0,51.0,86.0,0.0,1.39,47.67928,-122.26177,69,38264.0,38264.0,1,14.315542766831598,3.9725535051681784
46427,Residential,Mid-Rise Multifamily,EAST,0,102696,Multifamily Housing,102696.0,98.0,66.0,0.0,0.46,47.61338,-122.31593000000001,4,102696.0,102696.0,2,14.763319433452317,3.853121897507985
49467,Residential,Mid-Rise Multifamily,CENTRAL,0,57495,Multifamily Housing,45113.0,98.0,65.0,0.0,0.54,47.60642,-122.31636999999999,4,57495.0,57495.0,3,14.106965628697825,3.426865128410733
49687,NonResidential,Supermarket / Grocery Store,MAGNOLIA / QUEEN ANNE,0,33997,Supermarket/Grocery Store,33997.0,23.0,781.2999877999999,0.0,2.78,47.6239,-122.35756,13,33997.0,33997.0,2,16.00456137651932,4.549974550520141
49693,Residential,Mid-Rise Multifamily,NORTHWEST,137061,238441,Multifamily Housing,375502.0,100.0,32.20000076,0.0,1.0,47.73168,-122.34777,6,375502.0,375502.0,1,15.947911299390459,5.9311039529331815
49695,NonResidential,Large Office,LAKE UNION,0,526423,Office,400536.0,97.0,129.8999939,0.0,0.31,47.62037,-122.33627,4,526423.0,526423.0,3,16.675637518377954,5.094915166142843
49697,NonResidential,Mixed Use Property,DOWNTOWN,0,74211,Office,33279.0,97.0,67.5,0.0,0.13,47.601209999999995,-122.33518000000001,114,74211.0,74211.0,3,14.120875273161545,2.247072383063787
49698,Residential,Mid-Rise Multifamily,CENTRAL,0,174654,Multifamily Housing,124279.0,75.0,84.90000153,0.0,0.2,47.61687,-122.30796000000001,4,174654.0,174654.0,6,15.107602887556675,3.5675589188773804
49699,NonResidential,Warehouse,SOUTHEAST,0,45700,Non-Refrigerated Warehouse,293707.0,99.0,15.80000019,0.0,0.34,47.510979999999996,-122.27816999999999,28,45700.0,45700.0,1,14.250012487445476,2.740840023925201
49704,Residential,Mid-Rise Multifamily,BALLARD,0,177528,Multifamily Housing,128621.0,99.0,78.19999695,0.0,0.57,47.66838,-122.37199,4,177528.0,177528.0,2,15.257295915778693,4.611052849146247
49706,Residential,Mid-Rise Multifamily,EAST,0,153767,Multifamily Housing,153767.0,92.0,66.90000153,0.0,0.62,47.615429999999996,-122.32473999999999,5,153767.0,153767.0,2,15.25661561390947,4.556609995372715
49707,Residential,Mid-Rise Multifamily,MAGNOLIA / QUEEN ANNE,0,43762,Multifamily Housing,27849.0,97.0,75.0,0.0,0.11,47.62277,-122.35638999999999,4,43762.0,43762.0,2,13.407843308170984,1.534714366238164
49710,Residential,Mid-Rise Multifamily,EAST,0,224577,Multifamily Housing,246342.0,100.0,71.5,0.0,0.76,47.62031168,-122.3208406,4,224577.0,224577.0,4,15.871113005515703,5.141546590598088
49712,NonResidential,Large Office,GREATER DUWAMISH,0,157345,Office,157345.0,63.0,228.8000031,0.0,0.59,47.58995,-122.33471999999999,4,157345.0,157345.0,1,16.26862962696135,4.522549157299754
49714,Residential,Mid-Rise Multifamily,EAST,0,94933,Multifamily Housing,100419.0,100.0,65.5,0.0,0.69,47.60570526,-122.32035060000001,4,94933.0,94933.0,2,14.829963942924387,4.177306082936448
49715,NonResidential,Residence Hall,NORTHEAST,0,136758,Residence Hall/Dormitory,207017.0,90.0,66.40000153,0.0,1.28,47.656420000000004,-122.31475,4,136758.0,136758.0,1,15.652142607004267,5.167411096700238
49716,NonResidential,Residence Hall,NORTHEAST,0,192259,Residence Hall/Dormitory,188118.0,72.0,110.6999969,0.0,1.0,47.65599,-122.31385,4,192259.0,192259.0,2,15.986575605646523,5.257339109819479
49717,Residential,Low-Rise Multifamily,SOUTHEAST,0,43210,Multifamily Housing,43210.0,56.0,99.30000305,0.0,0.92,47.56337,-122.29446000000002,4,43210.0,43210.0,2,14.383592761585106,3.6858749450936377
49719,Residential,Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,0,74964,Multifamily Housing,45700.0,83.0,92.59999847,0.0,1.07,47.63662,-122.35738,4,74964.0,74964.0,2,14.638473972861611,4.385395952143486
49721,Residential,Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,0,21753,Multifamily Housing,20890.0,33.0,111.09999850000001,0.0,0.58,47.636829999999996,-122.38658000000001,4,21753.0,21753.0,1,13.63690730470369,2.5305171610400525
49722,Residential,Mid-Rise Multifamily,SOUTHWEST,0,59205,Multifamily Housing,51436.0,94.0,81.40000153,0.0,0.66,47.561890000000005,-122.37706000000001,4,59205.0,59205.0,2,14.358668004525963,3.6615082573178044
49728,Residential,High-Rise Multifamily,DOWNTOWN,0,602398,Multifamily Housing,736307.0,73.0,85.80000305,0.0,0.9,47.61531,-122.34041,4,602398.0,602398.0,2,17.05014500099797,6.296630383899581
49729,Residential,Mid-Rise Multifamily,MAGNOLIA / QUEEN ANNE,0,119219,Multifamily Housing,131890.0,99.0,50.29999924,0.0,0.73,47.626000000000005,-122.34278,4,119219.0,119219.0,1,14.93522193707848,4.467974946810247
49730,Residential,Mid-Rise Multifamily,MAGNOLIA / QUEEN ANNE,0,334785,Multifamily Housing,256573.0,95.0,79.40000153,0.0,0.86,47.627359999999996,-122.34263999999999,4,334785.0,334785.0,3,16.08992629399047,5.661466308862253
49731,Residential,Mid-Rise Multifamily,NORTHEAST,0,74421,Multifamily Housing,60084.0,35.0,138.8999939,0.0,1.34,47.667609999999996,-122.31272,4,74421.0,74421.0,1,15.129436020403649,4.6016640466588035
49732,NonResidential,Hospital,NORTHEAST,0,330000,Hospital (General Medical & Surgical),241500.0,58.0,490.8999938999999,0.0,5.42,47.662009999999995,-122.28386,3,330000.0,330000.0,1,17.871883365426417,7.489797699479117
49733,Residential,High-Rise Multifamily,DOWNTOWN,73392,120836,Multifamily Housing,202675.0,62.0,110.0,0.0,0.63,47.603359999999995,-122.33615,3,194228.0,194228.0,2,15.90321778207562,4.813403124566547
49734,Residential,Low-Rise Multifamily,LAKE UNION,0,31962,Multifamily Housing,29788.0,92.0,104.8000031,0.0,0.22,47.65082,-122.34348,4,31962.0,31962.0,2,13.809688517731011,1.9358598132018119
49735,Residential,Low-Rise Multifamily,NORTHWEST,0,54771,Multifamily Housing,52596.0,97.0,73.30000305,0.0,0.16,47.70539,-122.34508000000001,4,54771.0,54771.0,1,14.021681892588353,2.157559320943788
49736,Residential,Low-Rise Multifamily,DELRIDGE,0,27950,Multifamily Housing,27950.0,42.0,158.6999969,0.0,2.63,47.55238,-122.36266,3,27950.0,27950.0,1,14.624469165169614,4.295787686556971
49737,NonResidential,Retail Store,MAGNOLIA / QUEEN ANNE,0,43832,Retail Store,24588.0,67.0,163.5,0.0,3.29,47.625029999999995,-122.35642,98,43832.0,43832.0,3,15.173031146126485,4.972656476138474
49739,Residential,Mid-Rise Multifamily,LAKE UNION,0,41502,Multifamily Housing,43186.0,82.0,98.0,0.0,1.84,47.62023,-122.33227,3,41502.0,41502.0,1,14.616573923176228,4.33729074083249
49767,Residential,Mid-Rise Multifamily,EAST,3202,85772,Multifamily Housing,89799.0,94.0,72.80000305,0.0,0.61,47.61449,-122.3287,3,88974.0,88974.0,2,14.770703394549123,3.989724513091998
49771,Residential,Senior Care Community,NORTHWEST,0,120000,Senior Care Community,120000.0,100.0,99.40000153,0.0,1.02,47.730740000000004,-122.34723000000001,4,120000.0,120000.0,2,15.435618344298542,4.806885789888681
49772,Residential,Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,0,108872,Multifamily Housing,86258.0,85.0,88.09999847,0.0,0.15,47.62574,-122.34461999999999,3,108872.0,108872.0,2,14.70561418104473,2.822568654544802
49775,NonResidential,Supermarket / Grocery Store,SOUTHWEST,0,67263,Supermarket/Grocery Store,67263.0,78.0,517.5,0.0,5.24,47.579840000000004,-122.38577,5,67263.0,67263.0,1,16.50318708475399,5.865816286503434
49776,NonResidential,Large Office,DOWNTOWN,149326,204760,Office,193393.0,88.0,167.6999969,0.0,0.42,47.61156,-122.34401000000001,28,354086.0,354086.0,5,16.415154721622685,4.996130607893374
49777,Residential,Mid-Rise Multifamily,MAGNOLIA / QUEEN ANNE,0,21762,Multifamily Housing,30216.0,96.0,88.30000305,0.0,1.13,47.62194,-122.35972,3,21762.0,21762.0,2,13.905129802343144,3.2003044392827653
49778,NonResidential,Worship Facility,NORTHEAST,0,70292,Worship Facility,70292.0,37.0,58.0,0.0,0.82,47.6709,-122.27054,8,70292.0,70292.0,1,14.475003548493502,4.053348941518581
49779,Residential,Mid-Rise Multifamily,CENTRAL,0,38407,Multifamily Housing,43793.0,50.0,102.4000015,0.0,0.26,47.59946,-122.30561000000002,3,38407.0,38407.0,1,14.171423136376243,2.2975725511705014
49780,NonResidential,Other,DOWNTOWN,35120,55559,Data Center,60000.0,100.0,2181.300049,0.0,3.2,47.61449,-122.33956,41,90679.0,90679.0,2,17.54554731037787,5.671844511120261
49785,Residential,Mid-Rise Multifamily,NORTHEAST,0,84577,Multifamily Housing,38919.0,90.0,111.40000149999999,0.0,0.57,47.6763,-122.31756000000001,3,84577.0,84577.0,2,14.448483413746354,3.86974161317154
49786,Residential,Mid-Rise Multifamily,DOWNTOWN,0,53708,Multifamily Housing,89000.0,27.0,149.8000031,0.0,3.0,47.61441,-122.3457,3,53708.0,53708.0,3,15.63720909692885,5.082831916975648
49787,Residential,Low-Rise Multifamily,BALLARD,0,56184,Multifamily Housing,36565.0,90.0,78.80000305,0.0,0.41,47.65671,-122.36174,3,56184.0,56184.0,2,13.9443476056227,3.1415627217655304
